ID,Full Text,Satire Flag,Prediction,Date 
user_24755,"0    Vicki
Name: First Name, dtype: object","[u'Study Finds Exposure To Violent Children Causes Increased Aggression In Video Game Characters CHAPEL HILL, NC\u2014Suggesting a dangerous and potentially deadly connection, a study published Monday by the University of North Carolina found that exposure to violent children causes increased aggression in video game characters. \u201cOur research shows that video game characters who regularly spend time with violent youths show a far greater propensity to act out destructively themselves,\u201d said lead author Will Garland, whose team examined video game characters across an array of consoles and genres, and found consistently higher levels of antisocial conduct among those that frequently engaged with an aggressive child. \u201cEven spending 30 minutes a day with these children can increase violent, even sadistic behaviors among video game characters, such as running over pedestrians with a car or bashing adversaries with the butt of a machine gun before riddling their already dead body with bullets.\u201d According to Garland, the research also suggests that video game characters exposed to violent children demonstrate reckless disregard for their own safety in the form of leaping off buildings, clouds, or other high platforms.']",1,0,13/03/2017
user_24767,"0    VickiNYT
Name: First Name, dtype: object","[u'Trump Wants Faster Growth. The Fed Isn\u2019t So Sure.WASHINGTON \u2014 For President Trump and his economic advisers, the strong February jobs report was a cause for celebration \u2014 and a first step toward delivering on the president\u2019s promise of faster economic growth.\r\rFor the Federal Reserve, it was the final confirmation that the time had come to raise interest rates to prevent the United States economy from overheating.\r\rMr. Trump and Janet L. Yellen, the Fed\u2019s chairwoman, appear to be headed toward a collision, albeit in slow motion. Mr. Trump has said repeatedly that he is determined to stimulate faster growth while the central bank, for its part, is indicating that it will seek to restrain any acceleration in economic activity.\r\rOn Wednesday, the Fed plans to make a first move in the direction of restraint. The central bank has all but announced that it will raise its benchmark interest rate at the conclusion of a two-day meeting of its policy-making committee.\rContinue reading the main story\rRelated Coverage\r\r    The President Changed. So Has Small Businesses\u2019 Confidence. MARCH 12, 2017\r\rRecent Comments\rBob Y2 1 hour ago\r\rNonpolitically motivated opinion: Trump has amazingly little about an incredibly broad range of topics. Apparently, none of this mattered...\rMKKW 1 hour ago\r\rEmperor President Trump believes that he runs the country solely for his own benefit. He has never shown any understanding that the...\rGram Massla 1 hour ago\r\rWe are told by the Federal Reserve that growth has to be ""sustainable"" which is another way of saying that it should not generate inflation....\r\r    See All Comments Write a comment \r\rThe move itself is minor. The rate is expected to remain below 1 percent, and interest rates on consumer and business loans will still be remarkably low by historical standards. But the Fed is moving months earlier than markets had expected at the beginning of the year, precisely because the economy appears to be gaining steam.\r\rBoth Fed officials and independent economists are quick to emphasize that the central bank is not trying to pre-empt the new administration\u2019s policies. The Fed is raising rates because economic conditions are improving. Winter did not chill the United States economy this year. The stock market keeps fizzing upward; employment and wages are growing; companies and consumers are optimistic.\r\r\u201cThe thought that by tweaking the funds rate you could send some kind of political message is crazy, and they know that, and they\u2019re not going to do it,\u201d said Jon Faust, an economist at J']",0,0,13/03/2017
user_24780,"0    VickiNYT
Name: First Name, dtype: object","[u'Intel Buys Mobileye in $15.3 Billion Bid to Lead Self-Driving Car MarketIn the world of driverless cars, household names like Google and Uber have raced ahead of rivals, building test vehicles and starting trials on city streets.\r\rBut when it comes to what is under the hood, a wide array of lesser-known companies are looking to supply the technology required to bring such driverless cars to the masses. And in a $15.3 billion deal announced on Monday, Intel made a play to corner the market on how much of that technology is developed.\r\rThe chip-maker\u2019s acquisition of Mobileye, an Israeli company that makes sensors and cameras for driverless vehicles, is one of the largest in the fast-growing sector and sets the stage for increasing competition between Silicon Valley giants as well as traditional automakers over who will dominate the world of autonomous cars.\r\rThe likes of Google and Uber have already invested billions of dollars in their own technology, signing partnerships with automakers like Chrysler and Volvo and sending test vehicles onto the road in a bid to cement their place in the industry. The sector is estimated to be worth $25 billion annually by 2025, according to Bain & Company, the consultancy firm.\rContinue reading the main story\rRelated Coverage\r\r    WHEELS\r    Building a Road Map for the Self-Driving Car MARCH 2, 2017\r    Intel to Team With Delphi and Mobileye for Self-Driving Cars NOV. 29, 2016\r    Delphi and Mobileye to Produce System for Self-Driving Cars AUG. 23, 2016\r\rFaced with an existential threat to its legacy computer business, Intel \u2014 alongside competitors like Qualcomm \u2014 has focused on autonomous cars as a new and potentially lucrative market. Many of these driverless vehicles, experts say, will require immense computing power, including the latest microchips able to crunch reams of data in seconds to keep the cars on the road and safe.\r\rAnd by acquiring Mobileye, whose digital vision technology allows autonomous vehicles to safely navigate city streets, Intel aims to broaden its offerings beyond just chips to a wider suite of products that driverless vehicles will require. It hopes, as a result, to appeal to automakers that want to offer autonomous driving but lack the in-house expertise and do not want to rely on the likes of Google.\r\r\u201cScale is going to win in this market,\u201d Brian Krzanich, Intel\u2019s chief executive, told investors on Monday. \u201cI don\u2019t believe that every carmaker can invest to do independent development into autonomous cars.\u201d\r\rIntel has a history with such strategic moves. It cornered']",0,0,13/03/2017
user_25058,"0    Sarah
Name: First Name, dtype: object","[u'Typical. John Howard Enters Union Protest With Absolutely No Exit StrategyFormer Prime Minister John Howard hastily entered a long and messy union protest today, without any apparent plan for what to do next.\r\rIt may be years before Mr Howard is able to fully withdraw from the rally.\r\rAs the protest became more protracted and chaotic, Mr Howard defended his decision, saying it was based on the best information available to him at the time.\r\rIt is unclear why Mr Howard entered the protest in the first place \u2013 the former PM was unable to provide any explanation.']",1,0,13/03/2017
user_25070,"0    Sarah
Name: First Name, dtype: object","[u'Turnbull On Panama Papers: \u201cVirgin Islands Most Logical Place To Set Up A Siberian Mining Company\u201dPrime Minister Malcolm Turnbull has hit back at suggestions he was part of a tax avoidance scheme centred in the British Virgin Islands, saying the decision to base the Siberian mining company there was purely for geographical convenience.\r\r\u201cLook, when you\u2019re setting up global ventures, you have to be in touch with the local markets in which you\u2019re operating,\u201d Mr Turnbull said. \u201cSo when it came to setting up an HQ for an operation in central Russia, a small archipelago in the middle of the Caribbean was the logical choice. I mean where else could you reasonably run a Siberian gold mine from?\u201d\r\rHe said the location had absolutely nothing to do with tax. \u201cNow I know people would have preferred if we\u2019d set up that company in Melbourne or Sydney \u2013 even Moscow. But the fact is you\u2019ve got to be in amongst the action, ready to make the most of opportunities. And the fact is we could be there, right at the mine, at the drop of a hat. In 48 hours door-to-door. 40 if the connecting flights were good\u201d.']",1,0,13/03/2017
user_25082,"0   NaN
Name: First Name, dtype: float64","[u'World Running Out Of Pok\xe9mon, Environmentalists WarnThe world is down to its final few hundred Pok\xe9mon, environmentalists have revealed.\r\rLarge-scale hunting in recent times has decimated the Pok\xe9mon population, which was estimated to be in the millions just months ago.\r\rIn what has been described as a \u2018wake-up call for humanity\u2019, ordinary people have pleaded with hunters to \u2018please, just stop\u2019.\r\r\u201cIt\u2019s a tragedy. It\u2019s heartbreaking to see people walking around with their phones hunting these creatures. Please, for the love of god, find something else to do,\u201d one conservationist said.']",1,1,13/03/2017
user_25094,"0   NaN
Name: First Name, dtype: float64","[u'Prepare for a messy commute as snowfall begins across the GTAGet ready for a messy commute home Monday night.\r\rThe snowfall we\u2019ve been anticipating hit Toronto just before noon, and substantial amounts have accumulated around the GTA.\r\rSome Twitter users reported that about 5 cm had already fallen in Mississauga at 2 p.m.\r\rOntario Provincial Police Sgt. Kerry Schmidt cautioned drivers to proceed with care, keep a safe distance on roads and go slowly on highway ramps, which, according to Schmidt, is where they have responded to many collisions.\r\rA few dozen flights out of Pearson International Airport were cancelled, with many more delayed. The airport is urging travellers to check their flight status before leaving home.\r\rWhile Environment Canada originally predicted that Toronto would get 15 to 25 centimetres of snow by Tuesday, meteorologist Geoff Coulson said that the accumulation will vary by region.\r\rThe downtown core and areas to the east are likely to receive five to 10 cm, while Peel Region may get 10 to 15 cm.']",0,0,13/03/2017
user_25107,"0   NaN
Name: First Name, dtype: float64","[u'Three charged after Ingersoll man, Riley Shannon, run over by skid steer in DorchesterA 21-year-old Ingersoll man is dead and teenage males are charged with criminal negligence causing death after an incident Sunday in Dorchester.\r\rRiley Shannon, 21, was run over by a skid steer, a small construction machine, just after midnight, OPP said.\r\rShannon attended Ingersoll District Collegiate Institute and for a time worked at the Ingersoll Home Hardware, according to his Facebook page.\r\r\u201cHe was full of life. He always had a gleam in his eye and a smile on his face,\u201d said store manager Dave Eisen. \u201cIt\u2019s a shame.\u201d\r\rFriend Amanda Murray said Shannon was attending Fanshawe College and always dreamed of becoming a paramedic.\r\r\u201cHe was like a big brother to me,\u201d Murray told The London Free Press. \u201cAs soon as he would walk into the room he would put a smile on every individual\u2019s face. He will be missed greatly.\u201d\r\rThe engaging young man was a fixture at the family pool last summer with her children, said Elise Clayton.']",0,0,13/03/2017
user_25119,"0   NaN
Name: First Name, dtype: float64","[u'Group home operator Keith Charles found guiltyControversial group home operator Keith Charles is facing an enormous financial penalty after being found guilty Friday morning of 12 fire code infractions.\r\rThe prosecution is seeking $60,000 in fines - $5,000 for each count \u2013 for the 12 convictions at 1452 Oxford St. that stretch from April 7 to November 3, 2014, when resident David MacPherson, 72, died in a fire.\r\rFriday afternoon, Charles, who has represented himself at his Provincial Offences court trial without a lawyer, is expected to make his final pitch to justice of the peace Peter Aharan, who convicted Charles on Monday morning.\r\rShould the prosecution be successful, the surcharge would push the fines to $75,000.\r\rThat total would also add to the $7,500 fine levelled against him last week for a property he leased on Clarke Road.\r\rEven before Aharan\'s decision, Charles was still maintaining his innocence and that the obvious problems at the building he leased were not his fault, but that of the building owner.\r\r\u201cIf I don\'t pay the fines I go to jail. And the fines are ridiculous amounts,\u201d he said. \u201cHow in this god\'s earth in London you can charge somebody for what another person does and not hold that person accountable?\u201d\r\r\u201cWhy am I here? I did not do anything. For what somebody else does? It\'s ludicrous.""\r\rAharan\'s decision left no doubt that he found Charles\'s defence to the individual charges inadequate, and that Charles fit the legal definition of \u201cowner\u201d under the fire code.\r\rHe noted that written final arguments, even after a warning from Aharan not to include any new evidence, included evidence and were written in the first-person.\r\rCharles, who operates People Helping People, had leased the building from owner Dharma Meetun and used it to house people with severe mental illnesses.\r\rCharles also had $14-per-day service agreements with each of the clients. Charles would make their meals and supply them with toiletries.\r\rAharan said that while Charles was singularly-focused on proving he wasn\'t an \u201cowner,\u201d he met the broad definition in the fire code.\r\rThe London fire department charged Charles after fire doors were found propped open with pails and carpets, emergency lights were burned out, furnishings were left in hallways and smoke detectors were either missing or disabled.\r\rDuring one inspection, it was discovered that one resident was being housed in the electrical room.\r\rAharan said that during the cross-examinations of the fire inspectors, Charles didn\'t challenge the specifics of the']",0,0,13/03/2017
user_25131,"0   NaN
Name: First Name, dtype: float64","[u'STUDENTS HOPE WESTERN TRIES TO MOVE ST. PATTY\u2019S TOO BECAUSE THIS IS SO FUNAfter the school\u2019s attempt to move Homecoming weekend resulted in a doubling of the day-drinking event, Western students have begun to petition Western administration to move St. Patrick\u2019s Day, hoping it yields the same result.\r\r\u201cWhen my parents got divorced I got two birthdays, two christmases, and I gotta say this would be just as good!\u201d declared enthusiastic third year student Ronald Mumps.\r\r\u201cMoving homecoming was such a great idea. Now I can wear obscene amounts of purple not once, but twice! I wish I had some opportunity to show off all my green clothing though.\u201d\r\rUniversity Administrators have considered the idea, but are unsure that moving St. Patrick\u2019s day will have the intended result. \u201cSt. Patty\u2019s is already in the middle of midterms, so if we move the date, it\u2019s possible that student would take the opportunity to stay in and study. If they want fun, that is not the way to have it!\u201d Said Provost Susan Yarma.\r\rWhile all students want the school to make the change, not all are on board with the petition idea. \u201cIf we wanna get them do something we want, we have to pretend to not want it at all. They are great at making changes we don\u2019t want,\u201d said third year student Michelle Bachman. \r\rA serious concern, however, is how the university will actually enforce changing a holiday like St. Patrick\u2019s day. While \u201cHomecoming\u201d and \u201cAlumni Reunion Weekend\u201d are Western institutions, in order to move St. Patrick\u2019s day, the school will need to consult the Irish cultural leaders, both locally and abroad. \u201cTrust me, if we don\u2019t want it enough, they\u2019ll find a way to make it happen.\u201d']",1,0,13/03/2017
user_25143,"0   NaN
Name: First Name, dtype: float64","[u'OP-ED: BLACK PEOPLE ARE DOPE, SYSTEMIC RACISM IS NOT DOPERecently, I\u2019ve been hearing about a lot racist stuff happening on campus. Let me tell you right now, racism is not dope. You know what\u2019s dope? Black people. Trust me, I know a thing or two about what\u2019s dope. I started listening to Macklemore and Ryan Lewis back when they released The VS EP. My dad took me to a Kid Rock concert and gave me a sip of his Sleeman when I was only 11 years old. And when I heard Chance the Rapper was coming to Toronto, you bet your ass I thought long and hard about getting tickets. Ultimately, the tickets were a little too expensive and the timing wasn\u2019t ideal for me, but you get the picture. So yeah, I kinda know what I\u2019m talking about here.\r\rAnyway, I thought now would be a good time to share my experience with you. Hopefully, it will change some of your perspectives on this ongoing issue.\r\rListen, all the black guy I know is great. His name is Black Dave and he likes soccer. What? You think he has to like basketball just because he\u2019s black? If you think that, you are part of the problem but also right in this case because Black Dave likes basketball too. You got lucky this time bigot, but I\u2019m keeping an eye on you.\r\rOh, now you\u2019re gonna say we shouldn\u2019t call him Black Dave? Well what are we supposed to call him then, genius? Everyone in our group of friends is named Dave, so there needs to be a system in place such that each Dave knows when they are being spoken to, so each of us just goes by our defining trait. Like me for example, I go by Lefty Dave, cause I\u2019m always doing things with my left hand, even when it would be way more convenient for me to use my right-hand. It\u2019s really hilarious. Like when I\u2019m at a water cooler, I hold my cup under the spout and push the thingy down with my left hand. Sure, I spill a little, and have to contort my wrist into an uncomfortable twist, but it\u2019s hilarious and what makes me me.\r\rAnd being black is what makes Black Dave Black Dave. It\u2019s not like we\u2019re mean about it. We don\u2019t bark at him like, \u201cHey! Black Dave! Get over here and show us the best new dance move!\u201d It\u2019s not like that. We speak to him softly, like he\u2019s a regular human being. We say: \u201cHey, my friend Black Dave, please come here and show us the best new dance move.\u201d We don\u2019t yell: \u201cBlack Dave! Jump up real high and get our frisbee down from that tree!\u201d We ask politely: \u201cBlack Dave, could you please jump up real high and get our frisbee down from this tree? Thanks! You\u2019re so athletic.\u201d See the difference? Would you rather us use']",1,1,13/03/2017
user_25209,"0   NaN
Name: First Name, dtype: float64","[u'Millions of healthy gut bacteria vote to unionizeNAPANEE, ON \u2013 Millions of microbes assembled in the descending colon of Curtis Lawrence to vote to officially unionize their collective as Gastrointestinal Tract Workers Local 298.\r\r\u201cWe recognize the emergence of healthy gut bacteria as a sought-after trending commodity,\u201d explained Microbiota #129078, \u201cPeople quite literally cannot get enough of us. Therefore, we want to ensure that our rights are being protected during the digestive process.\u201d\r\r\u201cMost people are subjecting us, by the millions, to hostile territories,\u201d remarked Microbiota #45938, \u201cPeople just full of $2 Jager shots and 2 am binged McDonald\u2019s, and they just expect us to completely restore the flora of their gut. Well no more. We won\u2019t be treated this way.\u201d\r\rThe continued ingestion of probiotics in the form of regulatory yogurt endorsed by Jamie Lee Curtis was intended as a temporary fix to Lawrence\u2019s upset stomach.\r\r\u201cLousy scabs, the lot of them. If I have to hear the words \u2018kombucha\u2019 or \u2018dosa\u2019 ever again, I swear I\u2019ll just step into a UV ray and end it all,\u201d said Microbiota #986279 as it stubbed out a cigarette.\r\rFollowing the \u201cAntibiotic Workplace Accident of \u201809\u201d, members of the healthy gut bacteria community approached Immune and Circulatory Systems Workers Local 143. White blood cells were thus employed as arbiters between Lawrence and the microbiota during their collective bargaining negotiations.\r\rMicrobiota #68271, undoubtedly the emerging leader of the union, concluded by insisting that the work for healthy gut bacteria has just begun, adding that, \u201cThe countless hours we have to ferment in less than ideal pH environments is not reflected in our pay. We have a real shitty job to begin with and it\u2019s about time we receive the proper benefits for such essential work.\u201d']",1,0,13/03/2017
user_26327,"0   NaN
Name: First Name, dtype: float64","[u'Donald Trump Announces Sheriff Joe Arpaio As His Vice Presidential Running MateYesterday, Sheriff Joe Arpaio officially endorsed Donald Trump for president. Today, Trump shocked the country by announcing Arpaio as his pick for Vice Presidential running mate in 2016.\rTrump told reporters. \u201cI have great respect for Joe Arpaio. Like me, he understands that we must restore law and order to the border and respect the men and women of our police forces. I thank him for his support of my policies and candidacy for President. He too knows that we can make America great again, and because of this, I am proud to announce Joe Arpaio as my Vice Presidential running mate. And just moments ago, I\u2019m happy to report that Arpaio has accepted my offer. So it\u2019s now official; you will see a Trump-Arpaio ticket come this November.\u201d\r\u201cDonald Trump is a leader,\u201d Arpaio said in a written statement distributed by Trump\u2019s presidential campaign. \u201cHe produces results and is ready to get tough in order to protect American jobs and families. I have fought on the front lines to prevent illegal immigration. I know Donald Trump will stand with me and countless Americans to secure our border. I am proud to support him as the best candidate for President and even prouder to accept his challenge of being the next Vice President of the United States.\u201d\r\r\r\rPaul Horner, a spokesman for Trump\u2019s campaign told ABC News that a press conference is set for sometime tomorrow to officially announce the news of Trump\u2019s pick of Arpaio for his Vice President.\rMost of Trump\u2019s supporters are ecstatic to hear about the news of Arpaio being the Vice Presidential running mate for Trump in 2016, but it comes with a cost. Arpaio, an extremely controversial figure, has been accused of abuse of power, misuse of funds, failure to investigate sex crimes, improper clearance of cases, unlawful enforcement of immigration laws, and election law violations, amongst others. He has been found guilty of racial profiling in federal court, with a monitor appointed to oversee the MCSO\u2018s operations. His jails have twice been ruled unconstitutional. The U.S. Department of Justice concluded that Arpaio oversaw the worst pattern of racial profiling in U.S. history, and subsequently filed a lawsuit against Arpaio for unlawful discriminatory police conduct. Arizona taxpayers have shelled out $8.2 million for outside attorneys in the nearly 4-year-old case, representing a sizable portion of the $50 million that Maricopa County is projected to pay in the lawsuit by next summer. The county has also had to pay out $']",0,0,13/03/2017
user_27780,"0    Niall
Name: First Name, dtype: object",[u'test testtest test test test test est test test test test'],0,0,14/03/2017
user_28009,"0    Kaity
Name: First Name, dtype: object","[u'Man Putting Off Starting Family To Focus On Treading Water In Career For Few YearsHAMPTON, VA\u2014Saying he wanted to wait until the time was absolutely right, local man Dennis Fitzpatrick told reporters Monday that he was putting off starting a family in order to spend a few more years focusing on treading water in his career. \u201cI want to settle down eventually, but, before I do, I want to make sure I spend a bit more time going nowhere in my job,\u201d said Fitzpatrick, adding that he needed to make no discernible upward progress at work for a while longer before he could even think about having children. \u201cIt\u2019ll take two or three more years of making purely lateral career moves to even consider becoming a father. I\u2019ll feel a lot better about taking on a family down the road if I make time now to get a few nominal raises that will have zero impact on my quality of life.\u201d Fitzpatrick went on to say he would be willing to delay starting a family even longer if he thought a promotion that amounted to a meaningless change in title was a possibility.']",1,1,14/03/2017,"0    http://www.theonion.com/article/man-putting-st...
Name: URL, dtype: object"
user_28100,"0    Niall
Name: First Name, dtype: object","[u'Family Moves Elderly Aunt Into SubconscienceRIO RANCHO, NM\u2014After months spent deliberating the best option for their family, members of the Cooper household decided on Monday to move their elderly aunt Joyce Reynolds into their collective subconscious. \u201cThe truth is we\u2019ve been planning this for a while, and I think we\u2019ll all just rest easier knowing she\u2019s there,\u201d said Reynolds\u2019 nephew Mike Cooper of relocating the 86-year-old to the back of their minds, noting that, at this stage in her life, the most sensible place for her was well below their conscious awareness. \u201cObviously it\u2019s not the perfect solution, but when a relative gets to be that age, it\u2019s great to not have to worry about them all the time.\u201d Cooper went on to say that his aunt would not be lonely in the family\u2019s subconscious, as they had moved Uncle Albert there two years earlier.']",1,1,14/03/2017,"0    http://www.theonion.com/article/family-moves-e...
Name: URL, dtype: object"
user_28135,"0    Joseph
Name: First Name, dtype: object",[u'This is a TestThis is a test it is a test it is a test'],0,1,14/03/2017,"0    Test test test
Name: URL, dtype: object"
user_6695,"0    Nadia
Name: First Name, dtype: object","[u'Newly Discovered Journal Entries Reveal Sacagawea\u2019s Repeated Attempts To Ditch Lewis And ClarkEUGENE, OR\u2014Historians at the University of Oregon announced Wednesday that a recently discovered journal appearing to have belonged to Shoshone guide Sacagawea details dozens of times in which the Native American woman tried to ditch Meriwether Lewis and William Clark on their 1804 cross-country expedition to the western part of the United States. \u201cI hid behind some rocks at the headwaters of the Columbia River, but they found me again\u2014I quickly made up something about a special kind of fish I was kneeling to get a better look at,\u201d the journal read in part, one of many moments in which an exasperated Sacagawea, claiming she \u201cdid not have the time to drag a couple of palefaces through the wilderness,\u201d attempted to leave her incompetent companions behind. \u201cWhen we get to the plains, I\u2019ll dump them with the Pawnee. These two are probably going to die pretty soon, anyway\u2014the red-haired one, Clark, keeps eating berries I tell him not to eat.\u201d According to the journal, Sacagawea was at one point able to lose Lewis and Clark for several hours in a dense pine forest in Montana, but took pity on the pair and returned to free them when their fringed buckskin breeches became badly tangled in some bramble bushes.']",1,0,15/03/2017,"0    http://www.theonion.com/article/newly-discover...
Name: URL, dtype: object"
user_6718,"0    Kait
Name: First Name, dtype: object","[u'nnovative Business Always On The Cutting Edge Of What Other Companies Have Been Doing For A Few Years\rMINNEAPOLIS\u2014Explaining how the company remains innovative in a fast-paced industry, executives from DigiVista Media told reporters Wednesday that the marketing firm consistently positions itself on the leading edge of what its competitors have been doing for the past few years.\r\r\u201cThe landscape is always changing, so we\u2019re continually embracing revolutionary ideas that our rivals succeeded with in the past,\u201d said DigiVista senior marketing manager Aaron Reynolds, who credited this approach with keeping the groundbreaking company at the forefront of where the field was five or six years ago. \u201cIn this business, you have to constantly push the boundaries in terms of adopting strategies from other people that are by now well-established industry practice.\u201d\r\r\u201cYou just can\u2019t wait for inspiration to come to you,\u201d he continued. \u201cYou\u2019ve got to see it come to somebody else first and then pounce on it once it\u2019s been thoroughly proven in the marketplace.\u201d\r\rAccording to DigiVista CEO Bill Hallihan, employees at his pioneering firm monitor what everyone else in marketing is doing, hastily restructure their business to do the exact same thing, and then watch to see what advancements the industry makes next. Hallihan said it\u2019s this commitment to innovation that allows his company to always provide its clients with the next ingenious product that has already been in use for quite some time.\r\r\u201cPart of what makes us such trailblazers is our willingness to completely scrap what we\u2019re doing right now in favor of a strategy that\u2019s been fairly ubiquitous since 2013,\u201d said Hallihan, noting that he hopes a recent rollout of real-time bidding and ad exchange platforms will place DigiVista firmly atop the list of leading marketing firms of the beginning of the decade. \u201cOur creative focus on methods developed by other companies is what\u2019s going to drive our business right to where the vanguard of this industry used to be.\u201d\r\r\u201cYeah, sometimes we have to push the envelope on what could be done in 2010, but we don\u2019t know any other way around here,\u201d he added.\r\rHallihan hinted that DigiVista is preparing to disrupt the marketing world once more, this time by proactively embracing original concepts that its competitors put in place just 12 to 18 months ago. But he said such a gambit should come as no surprise to anyone familiar with the company\u2019s history of taking substantial risks to adopt the very same business plans that other, more successful firms were using just a short while back.\r']",-1,1,15/03/2017,"0    http://www.theonion.com/article/innovative-bus...
Name: URL, dtype: object"
user_6739,"0    dfs
Name: First Name, dtype: object",[u'dsfsa daf fdsffsdadf'],0,1,15/03/2017,"0    dfasf
Name: URL, dtype: object"
user_11024,"0    Vicki
Name: First Name, dtype: object","[u""When You're Feeling Low, Just Remember I'll Be Dead In About 15 Or 20 Years My friends, everybody has their down days, and during these long winter months it is especially easy to succumb to the doldrums and find yourself in a bit of a funk. But not to fear! I have a simple tip that\u2019s guaranteed to pick you up and get you back in good spirits in no time, and here it is: Whenever you\u2019re feeling low, just remember that I, Donald Trump, will be dead in roughly 15 to 20 years.\r\rThat\u2019s right. In the not-very-distant future I will die and then be gone from the world for all eternity. You may even get to watch me in a casket on national television being lowered into the ground, never to be seen again. I bet you\u2019re smiling just thinking about that.\r\rNow, I recognize that the news out there in the world has been particularly depressing lately, and these days it\u2019s understandable that one might begin to feel like there\u2019s no hope and no reason to go on, but let me assure you that there is. Oh, boy, is there ever! Indeed, you can always take solace in the fact that the monstrous, unimaginable piece of shit that is me will stop existing fairly soon, and that I will continue to not exist for the remainder of your lifetime. Biologically speaking, I, the host of NBC\u2019s The Apprentice and Celebrity Apprentice, have no more than two decades left to live. In fact, right now I\u2019m just 10 years away from reaching the average lifespan of an American male.\r\rHow does that make you feel? Pretty good, right?\rSure, I\u2019ll have a grand, opulent funeral that will be talked about and broadcast extensively, and all the news segment retrospectives on my life will probably be obnoxious to watch and listen to, and will very likely make you angry. But just think: all of those segments will end with a picture of my blustery, self-important face and the dates 1946\u20132031 printed beneath it. Or maybe 1946\u20132032. Or, who knows, maybe earlier! Even if you\u2019re not feeling glum, I guarantee the recognition that my death is a concrete and rapidly approaching inevitability will make you feel even better.\r\rAnd if my death in 15 or 20 years feels like it\u2019s too far in the future to wash away your blues, you can take heart knowing that I\u2019ll start to physically and mentally deteriorate well before then. Why, by 2020, I, a man who recently tried to extort the sitting president of the United States to release his college and passport records, might even begin to show signs of serious and unavoidable decline in mental and physical faculties, and doesn\u2019t that just perk your spirits right up?""]",1,1,16/03/2017,"0    http://www.theonion.com/blogpost/when-youre-fe...
Name: URL, dtype: object"
user_11036,"0    Vicki
Name: First Name, dtype: object","[u'\u2018I Have Four Young Children,\u2019 Says Kellyanne Conway In Most Disturbing Public Statement To Date \rNEWS IN BRIEF\r3.16.17 Vol 53 Issue 10\r\u2018I Have Four Young Children,\u2019 Says Kellyanne Conway In Most Disturbing Public Statement To Date\r\rWASHINGTON\u2014Explaining that she always makes sure to leave enough time in her busy schedule to give them the proper attention, Counselor to the President Kellyanne Conway told reporters Thursday, in what is her most disturbing public statement to date, that she has four young children. \u201cI have four little ones, 12-year-old twins and an 8- and 7-year-old,\u201d said Conway, sending shockwaves through the nation with the deeply unsettling comment, which inspired more horror than any remarks she has made sugarcoating the grave impact the president\u2019s policies will have on millions of Americans, delegitimizing the press, or fabricating entire terrorist attacks in order to vilify immigrant populations. \u201cWith all that\u2019s going on around them, it\u2019s important that I instill them with my values when they\u2019re young. No matter what, I want to make sure I\u2019m a big part of their lives.\u201d The nation was reportedly further aghast when Conway mentioned she had raised her two older children to guide the younger ones when she wasn\u2019t around.\rMore Videos\rParents\u2019 Most Common Expenditures\rVIDEO: ONION NEWS NETWORK ON IFC\r6.18.12 Vol 48 Issue 25\rBreaking Story So New Reporter Literally Has No Information\r\rOn ""Raw Story,"" O\'Brady Shaw Investigates what may have been a shooting at a local mall, or may have been something else altogether. (Aired 11/1/11)\rNEWS IN BRIEF\r3.24.14 Vol 50 Issue 12\rCity Planner Gets Halfway Through Designing City Before Realizing He\u2019s Just Doing Philadelphia Again\r\rDES MOINES, IA\u2014Saying that his designs felt oddly familiar as he was drafting them, urban planner William Reston confirmed Monday that while envisioning a revitalized downtown for Des Moines, IA, he had absentmindedly laid out the preexisting city of Philadelphia. \u201cI was just thinking about putting the city\u2019s main art museum and premier university on opposite banks of the river when all of a sudden it hit me: This is Philly!\u201d Reston said after his project-stalling blunder, during which he gave Des Moines a sports complex with three major venues, 24 square blocks of colonial-era architecture, and a centrally located City Hall topped by a statue of a prominent regional historic figure. \u201cHonestly, I really should have spotted it when I changed Western Gateway Park\u2019s name to JFK Plaza and added Robert Indiana\u2019s LOVE sculpture, but for whatever reason it just made sense at th']",-1,1,16/03/2017,"0   NaN
Name: URL, dtype: float64"
